id	filename	md5	size	state
384f8d1c-87fb-4e6c-b542-5ce4ed781d76	384f8d1c-87fb-4e6c-b542-5ce4ed781d76/MACON_p_TCGASNP_218_AML_PP_N_GenomeWideSNP_6_D07_1040164.nocnv_grch38.seg.v2.txt	1aafc7482633077d51a05e3eb3875a2e	3879	validated
38ddf2f4-97fe-432f-8f27-3fee9c673452	38ddf2f4-97fe-432f-8f27-3fee9c673452/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_A05_1464934.nocnv_grch38.seg.v2.txt	f9c6018ef6df0ff6244fe0ebe0dc253a	27048	validated
397fc4ad-f52e-4d01-a158-25651d374ff4	397fc4ad-f52e-4d01-a158-25651d374ff4/WAGER_p_TCGA_282_284_285_286_N_GenomeWideSNP_6_G08_1358998.nocnv_grch38.seg.v2.txt	0d4d02ddd50c2174e720e5ea601c289d	33383	validated
398a7f0f-d4b2-41a2-b724-8660c68858d0	398a7f0f-d4b2-41a2-b724-8660c68858d0/YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_B06_1306224.nocnv_grch38.seg.v2.txt	84c810af0b499fd8386421df631f5a3d	18967	validated
39e9c1e0-6c25-4eda-a09e-fbeaf23f270b	39e9c1e0-6c25-4eda-a09e-fbeaf23f270b/MACON_p_TCGASNP_218_AML_PP_N_GenomeWideSNP_6_A05_1040136.nocnv_grch38.seg.v2.txt	a73dfae13901533a0a2c8f6e39d689ec	3589	validated
3b04e866-1df9-4edf-bb19-ad01907ba868	3b04e866-1df9-4edf-bb19-ad01907ba868/THREW_p_TCGAb_329_335_336_NSP_GenomeWideSNP_6_E10_1367180.nocnv_grch38.seg.v2.txt	cac3c6c81f69e26ecfa8d6078319dd9e	6138	validated
3b4ddf20-a0ea-4ef9-ada1-09c9b4798553	3b4ddf20-a0ea-4ef9-ada1-09c9b4798553/SNOWS_p_TCGA_Batch_309_310_NSP_GenomeWideSNP_6_F11_1361996.nocnv_grch38.seg.v2.txt	71b3f8fe54e28c1b922edc5a5edb41af	68301	validated
3bcb8b49-03b7-4d87-8de2-4042bc5a0dc3	3bcb8b49-03b7-4d87-8de2-4042bc5a0dc3/RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_A01_1361834.nocnv_grch38.seg.v2.txt	466ab5d1424fd29fb8352ab9fe740f82	3202	validated
3cd3903e-64e9-4f54-a0ae-b19c7cfd6557	3cd3903e-64e9-4f54-a0ae-b19c7cfd6557/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_A07_1464830.nocnv_grch38.seg.v2.txt	1dad4baca96ac6b1cbe92a352174a164	51210	validated
3ce8dfc2-8871-4934-997b-220c83846661	3ce8dfc2-8871-4934-997b-220c83846661/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_B06_1464942.nocnv_grch38.seg.v2.txt	39d49fd5b02c5d4d12939942b748a209	5149	validated
3d082bbf-2ce8-4898-8d99-b3cc11cfc2ad	3d082bbf-2ce8-4898-8d99-b3cc11cfc2ad/ENATE_p_TCGAb_394_395_396_NSP_GenomeWideSNP_6_F05_1474122.nocnv_grch38.seg.v2.txt	fdd6d2119cf75490f12c759c57057c9c	5936	validated
3d931a29-7a6e-43bd-b1a3-d46e9eb9b582	3d931a29-7a6e-43bd-b1a3-d46e9eb9b582/CUBES_p_TCGAb_425_426_427_NSP_GenomeWideSNP_6_E06_1513984.nocnv_grch38.seg.v2.txt	f1c13d37fb408d7d3db6de6100f9f44e	3742	validated
3d968353-a862-41c5-8607-e2f8acb37ac2	3d968353-a862-41c5-8607-e2f8acb37ac2/HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_G01_1438132.nocnv_grch38.seg.v2.txt	82eef098770d5e6d89fa3ddc0d5f1552	3583	validated
3df8a767-e2e3-4eff-af58-6eb5eafbc9dd	3df8a767-e2e3-4eff-af58-6eb5eafbc9dd/YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_C07_1306238.nocnv_grch38.seg.v2.txt	7601eb36c7372bf3669272eaf26101e9	10316	validated
3e2465a0-2d59-4bb0-b61d-88ebc6ae1e15	3e2465a0-2d59-4bb0-b61d-88ebc6ae1e15/THREW_p_TCGAb_329_335_336_NSP_GenomeWideSNP_6_E07_1367072.nocnv_grch38.seg.v2.txt	d3414d5e49560ba6b35819b97fab1f4d	61799	validated
3e874871-ef7b-455e-a37f-41d1a69f7486	3e874871-ef7b-455e-a37f-41d1a69f7486/TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_C04_1387860.nocnv_grch38.seg.v2.txt	67e52425de96a6b65872aa9c4a751ee2	63417	validated
3f199c2a-532a-4f96-ae55-13dddb3827c1	3f199c2a-532a-4f96-ae55-13dddb3827c1/BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_C01_1344714.nocnv_grch38.seg.v2.txt	32a38d33fffb35c84ac75c20bfbdb5b5	21599	validated
3f2786f8-99a2-4f63-949f-0825cd4b65d9	3f2786f8-99a2-4f63-949f-0825cd4b65d9/FLUES_p_TCGASNP_228_229_230_N_GenomeWideSNP_6_E10_1148834.nocnv_grch38.seg.v2.txt	d6431e55d62c3e7bc79ee7af3be9bb8c	44476	validated
3fbff675-b74a-4af5-b480-9af7231cf39e	3fbff675-b74a-4af5-b480-9af7231cf39e/VIBES_p_TCGA_290_291_292_293_S_GenomeWideSNP_6_F10_1362424.nocnv_grch38.seg.v2.txt	2338b95f2543614d272cf88ccb9d66c9	3203	validated
4033100a-9680-404b-817d-4d049f38c416	4033100a-9680-404b-817d-4d049f38c416/YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_B12_1306202.nocnv_grch38.seg.v2.txt	7468998d833dcaccb8e63646a38a1f77	82437	validated
41868e04-bd23-418c-a62f-7b8903deeed3	41868e04-bd23-418c-a62f-7b8903deeed3/HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_F01_1438276.nocnv_grch38.seg.v2.txt	14d02c2068fb2c477197c191afad1c4c	3188	validated
41cf592d-bacd-4691-9dd5-188f1e9d4576	41cf592d-bacd-4691-9dd5-188f1e9d4576/MACON_p_TCGASNP_218_AML_PP_N_GenomeWideSNP_6_B09_1040100.nocnv_grch38.seg.v2.txt	49f00e4ba8ebe755dc33196e18eaa8cf	4182	validated
4224eeeb-a67d-4773-bd2a-f8c3ef3cc226	4224eeeb-a67d-4773-bd2a-f8c3ef3cc226/YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_A05_1306124.nocnv_grch38.seg.v2.txt	87cfb78313bc8c632a56fac7177fb233	3056	validated
43c36da4-8b91-48b8-9629-b991bc9c8c69	43c36da4-8b91-48b8-9629-b991bc9c8c69/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_A11_1465002.nocnv_grch38.seg.v2.txt	dbae9097f031dca1b027dd3954944ec9	14841	validated
442ad9b0-b9b7-465f-b433-315a4a3680c1	442ad9b0-b9b7-465f-b433-315a4a3680c1/BREWS_p_TCGAb_382_383_NSP_GenomeWideSNP_6_G10_1465138.nocnv_grch38.seg.v2.txt	5554a000c409b117f7555e6cf8452baa	3191	validated
444895e1-2d01-4518-94ba-410ec13921eb	444895e1-2d01-4518-94ba-410ec13921eb/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_C11_1464868.nocnv_grch38.seg.v2.txt	a84fd53ce55ab266e693daf7e127e5b0	27054	validated
448455d8-abf2-48b1-866e-d8281488550f	448455d8-abf2-48b1-866e-d8281488550f/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_B08_1464848.nocnv_grch38.seg.v2.txt	ab70d9092f6f102d9c5d29d8e72c3499	4305	validated
451555fb-a11c-4445-b7a3-2a0ddf36815b	451555fb-a11c-4445-b7a3-2a0ddf36815b/CUBES_p_TCGAb_425_426_427_NSP_GenomeWideSNP_6_E02_1514006.nocnv_grch38.seg.v2.txt	041144b8dd47a1d3c4bb2564e72f9065	3519	validated
45adc039-5628-4b26-997b-ce383dea6a01	45adc039-5628-4b26-997b-ce383dea6a01/ENATE_p_TCGAb_394_395_396_NSP_GenomeWideSNP_6_G08_1474070.nocnv_grch38.seg.v2.txt	84721c135349ca7d94f2f5d98963bd8e	30682	validated
46815a41-c102-4485-9a87-af2366b53b29	46815a41-c102-4485-9a87-af2366b53b29/THREW_p_TCGAb_329_335_336_NSP_GenomeWideSNP_6_D12_1367054.nocnv_grch38.seg.v2.txt	989a2ee5f0c53a54560adc91a97a8224	3619	validated
47ada8a7-53e3-4144-9be0-ed08891b851f	47ada8a7-53e3-4144-9be0-ed08891b851f/YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_C11_1306106.nocnv_grch38.seg.v2.txt	9797fa0e9e5f64aeeffdf8fb343aeba0	5546	validated
48a5ef2b-d1e0-49f5-892d-2a0fa8cb87ce	48a5ef2b-d1e0-49f5-892d-2a0fa8cb87ce/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_B11_1464944.nocnv_grch38.seg.v2.txt	d577d55ce19486e5b6a6fb31c26b7505	2917	validated
48af3827-0f3b-4ed8-ac19-1f02e076adf1	48af3827-0f3b-4ed8-ac19-1f02e076adf1/ENATE_p_TCGAb_394_395_396_NSP_GenomeWideSNP_6_F04_1474124.nocnv_grch38.seg.v2.txt	88acf29022af84919cd21c5ae66d6a60	42531	validated
49ae1a71-056d-46f7-b669-a32866327ca7	49ae1a71-056d-46f7-b669-a32866327ca7/SNOWS_p_TCGA_Batch_309_310_NSP_GenomeWideSNP_6_G04_1362014.nocnv_grch38.seg.v2.txt	9b54095189f9bb4349b639395a14b15c	3764	validated
49e624e9-3129-4415-bf78-ec6b5d3a29f5	49e624e9-3129-4415-bf78-ec6b5d3a29f5/DLP_REDO_FROM_MACON_C10.nocnv_grch38.seg.v2.txt	434ce534d8c3273e3fba5effeb468a93	107967	validated
4a4063a1-b2ca-4d7f-98ed-bd8c5969c9d5	4a4063a1-b2ca-4d7f-98ed-bd8c5969c9d5/PRION_p_TCGAb_410_11_12_13_NSP_GenomeWideSNP_6_E06_1486710.nocnv_grch38.seg.v2.txt	b1d09cdfb1084c63f0fc151fc1755713	14588	validated
4afd46c0-0e47-4edd-b2f0-425f8afd858a	4afd46c0-0e47-4edd-b2f0-425f8afd858a/ENATE_p_TCGAb_394_395_396_NSP_GenomeWideSNP_6_F08_1474168.nocnv_grch38.seg.v2.txt	c52713e7c5e19f47e41f317400b921dc	14260	validated
4b98b887-31c3-4888-972d-d1d4c02d7660	4b98b887-31c3-4888-972d-d1d4c02d7660/MACON_p_TCGASNP_218_AML_PP_N_GenomeWideSNP_6_D05_1040162.nocnv_grch38.seg.v2.txt	d0ba65f4b02602d3f2e471f52c1e6dc7	5235	validated
4c0b1cdd-2de8-40e7-abe9-52c6231adf8d	4c0b1cdd-2de8-40e7-abe9-52c6231adf8d/TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_C11_1387970.nocnv_grch38.seg.v2.txt	bd0ef8e405ac66ea30b1b03af4868dcb	4861	validated
4c554541-0ae5-4848-b543-ae9c6af7878b	4c554541-0ae5-4848-b543-ae9c6af7878b/BREWS_p_TCGAb_382_383_NSP_GenomeWideSNP_6_H01_1465142.nocnv_grch38.seg.v2.txt	e186a6eef27f6ea3116495077672d853	18508	validated
4c8068eb-41d3-45aa-bb7c-dea4dd41c0dc	4c8068eb-41d3-45aa-bb7c-dea4dd41c0dc/YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_D02_1306242.nocnv_grch38.seg.v2.txt	fcbef1b7e3c1da78b0f11ca386c48bdd	39998	validated
4d5e3782-bca2-4eb9-abc3-bd984eb20518	4d5e3782-bca2-4eb9-abc3-bd984eb20518/BREWS_p_TCGAb_382_383_NSP_GenomeWideSNP_6_H11_1465182.nocnv_grch38.seg.v2.txt	145e37cd068feedc3f5e66a1038163d2	63575	validated
4d9c175d-88e0-4379-bc7c-7b6c528af77e	4d9c175d-88e0-4379-bc7c-7b6c528af77e/MACON_p_TCGASNP_218_AML_PP_N_GenomeWideSNP_6_C09_1039994.nocnv_grch38.seg.v2.txt	69e8a479ff7991ca105d7219b0b1a785	33783	validated
4e15b36a-ffe7-40ba-9422-ec65d17c8603	4e15b36a-ffe7-40ba-9422-ec65d17c8603/VIBES_p_TCGA_290_291_292_293_S_GenomeWideSNP_6_F08_1362496.nocnv_grch38.seg.v2.txt	afbf5a3da7eddb91deead3e1b6a775ca	29386	validated
4e2b60c9-a119-4223-b13b-28205111fff3	4e2b60c9-a119-4223-b13b-28205111fff3/WAGER_p_TCGA_282_284_285_286_N_GenomeWideSNP_6_E08_1359114.nocnv_grch38.seg.v2.txt	b352bd5a0b39a592a4adeb08d8e3a393	8014	validated
4e3e3ac8-3a7d-4baa-9332-8618c6745ed3	4e3e3ac8-3a7d-4baa-9332-8618c6745ed3/PRION_p_TCGAb_410_11_12_13_NSP_GenomeWideSNP_6_E01_1486714.nocnv_grch38.seg.v2.txt	0aa4919c17ee6eb9f5f41b206962ebe6	20986	validated
4e7015ac-6eb3-49b0-a21c-a4433a900856	4e7015ac-6eb3-49b0-a21c-a4433a900856/PRION_p_TCGAb_410_11_12_13_NSP_GenomeWideSNP_6_D05_1486598.nocnv_grch38.seg.v2.txt	a86a4e788ac915a24e99c753543dc73c	32746	validated
4eb7850a-851f-4961-84c2-ac1fe416c9bf	4eb7850a-851f-4961-84c2-ac1fe416c9bf/BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D07_1344806.nocnv_grch38.seg.v2.txt	4bdd7159aac24cacd15fc126c2a816f8	4724	validated
4ee8d4a0-dc3a-48b8-8dbb-fb4fdfd0035e	4ee8d4a0-dc3a-48b8-8dbb-fb4fdfd0035e/YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_C08_1306230.nocnv_grch38.seg.v2.txt	45cfae656d1d11ff00dab0bdc710682b	3200	validated
4f7b67f4-3207-4098-802e-2e1c1bda8b7f	4f7b67f4-3207-4098-802e-2e1c1bda8b7f/YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_B02_1306144.nocnv_grch38.seg.v2.txt	9f02f76601fac904b83ffb92494cc424	4868	validated
4f857b56-9979-44ea-b27e-4acf560dc0c4	4f857b56-9979-44ea-b27e-4acf560dc0c4/PRION_p_TCGAb_410_11_12_13_NSP_GenomeWideSNP_6_F10_1486772.nocnv_grch38.seg.v2.txt	8a0a66b8c54549601f6d800b0cce9806	4243	validated
4fb092f4-a581-4346-8aff-21691686c6e7	4fb092f4-a581-4346-8aff-21691686c6e7/PRION_p_TCGAb_410_11_12_13_NSP_GenomeWideSNP_6_B12_1486718.nocnv_grch38.seg.v2.txt	3a68f06bc58f126ec635f8ca0ae4b7e9	5552	validated
518267ea-903f-441f-a299-7f1ec12076eb	518267ea-903f-441f-a299-7f1ec12076eb/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_C08_1464874.nocnv_grch38.seg.v2.txt	eddff2149a33bcd5cfdae1a5dbaf0382	4310	validated
5184fcea-2127-453d-8998-0d3789c6081f	5184fcea-2127-453d-8998-0d3789c6081f/MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_G10_1377506.nocnv_grch38.seg.v2.txt	4636a1fff883f0b80a9b9c2a1eed6c7b	3885	validated
51adf48b-a303-45de-9800-0504a5834da2	51adf48b-a303-45de-9800-0504a5834da2/HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_F04_1438266.nocnv_grch38.seg.v2.txt	bd7ea973f0eb924d6791441121f100dd	4712	validated
51c19aaa-c5c1-405e-a0c9-547633fd1211	51c19aaa-c5c1-405e-a0c9-547633fd1211/CUBES_p_TCGAb_425_426_427_NSP_GenomeWideSNP_6_D09_1513982.nocnv_grch38.seg.v2.txt	cd7f7989315b50552ebb4c61540f3ae4	41190	validated
51e85bb3-7608-4b16-a0d3-20db360c63a5	51e85bb3-7608-4b16-a0d3-20db360c63a5/TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_C06_1387856.nocnv_grch38.seg.v2.txt	96419f9fff834be615aaf9dba01555d3	4853	validated
52257205-124d-40ea-afa0-f6f90686486e	52257205-124d-40ea-afa0-f6f90686486e/PRION_p_TCGAb_410_11_12_13_NSP_GenomeWideSNP_6_E02_1486610.nocnv_grch38.seg.v2.txt	279605087535f5f0341e0758360aa750	157239	validated
52caeeeb-fdb9-4392-bfdd-c1b6dd40a094	52caeeeb-fdb9-4392-bfdd-c1b6dd40a094/SNOWS_p_TCGA_Batch_309_310_NSP_GenomeWideSNP_6_D06_1362152.nocnv_grch38.seg.v2.txt	1ded1bf3b61249b80c4a4ff2f482643b	3588	validated
530197d5-875e-49c0-b858-afa4e55563b1	530197d5-875e-49c0-b858-afa4e55563b1/YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_D09_1306236.nocnv_grch38.seg.v2.txt	11444ac275c2b5563913c65edbc862df	53226	validated
5302d1ef-611f-48dd-b7df-e2b869398588	5302d1ef-611f-48dd-b7df-e2b869398588/CUBES_p_TCGAb_425_426_427_NSP_GenomeWideSNP_6_E10_1514070.nocnv_grch38.seg.v2.txt	62ed2261314b079f0f4598f988412249	3326	validated
532638f1-64d1-4846-a7d1-6e471045aaa6	532638f1-64d1-4846-a7d1-6e471045aaa6/THREW_p_TCGAb_329_335_336_NSP_GenomeWideSNP_6_G02_1367040.nocnv_grch38.seg.v2.txt	ccc1caa69f772efbb94f29ef29a8cd54	3995	validated
535fbc02-339f-4295-98ec-42d26dc557a2	535fbc02-339f-4295-98ec-42d26dc557a2/MACON_p_TCGASNP_218_AML_PP_N_GenomeWideSNP_6_D01_1040114.nocnv_grch38.seg.v2.txt	7470cf33b972f2c9ab33ba15dc94fe0c	3624	validated
535ff392-76f0-4218-9b71-11c08d49fafb	535ff392-76f0-4218-9b71-11c08d49fafb/BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_B01_1344754.nocnv_grch38.seg.v2.txt	c750b3a6023b85ad4b90d63f4a2aad4e	23019	validated
53928365-2b0e-4c4d-b97c-050f2b3a0e68	53928365-2b0e-4c4d-b97c-050f2b3a0e68/ENATE_p_TCGAb_394_395_396_NSP_GenomeWideSNP_6_D11_1474164.nocnv_grch38.seg.v2.txt	a7a5d3819f4c29962079972b0f62f977	10513	validated
53c943b5-4156-4ee2-bb77-d62f3b751331	53c943b5-4156-4ee2-bb77-d62f3b751331/ENATE_p_TCGAb_394_395_396_NSP_GenomeWideSNP_6_F01_1474258.nocnv_grch38.seg.v2.txt	8dedabce6c75911595d1e33a023c5aa8	5393	validated
53dbdea4-be00-473d-a245-64921c8bf437	53dbdea4-be00-473d-a245-64921c8bf437/RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_A03_1361876.nocnv_grch38.seg.v2.txt	03b8051ad530d9a9f43617f4eff36441	29127	validated
544aa71e-1627-417f-9ca5-5381ef318070	544aa71e-1627-417f-9ca5-5381ef318070/BREWS_p_TCGAb_382_383_NSP_GenomeWideSNP_6_G09_1465130.nocnv_grch38.seg.v2.txt	07a9b139d4c2db0b633cdf76380e9a02	5179	validated
551984fd-5c96-4d29-915b-86a616933d24	551984fd-5c96-4d29-915b-86a616933d24/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_C09_1464862.nocnv_grch38.seg.v2.txt	0431498b03c6bec5e1073ec101017e2f	16479	validated
55b134d9-c39e-41d5-b1bf-5d9bab86b9b9	55b134d9-c39e-41d5-b1bf-5d9bab86b9b9/BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_D01_1344796.nocnv_grch38.seg.v2.txt	fc560a556681a962bd627e4ee9f9414c	43044	validated
5627650a-4a90-41c3-9efe-25bf5678fb94	5627650a-4a90-41c3-9efe-25bf5678fb94/VIBES_p_TCGA_290_291_292_293_S_GenomeWideSNP_6_G03_1362492.nocnv_grch38.seg.v2.txt	7cf64e7f9545a0a1817c1ad404ffec21	6097	validated
56656ed2-b139-4ad9-a1c4-46f7f137ef92	56656ed2-b139-4ad9-a1c4-46f7f137ef92/WAGER_p_TCGA_282_284_285_286_N_GenomeWideSNP_6_C08_1359160.nocnv_grch38.seg.v2.txt	37969d374eb3c328e3ff0bac90ba69fd	11805	validated
56accc82-539a-46f6-8308-6a4b08d718ae	56accc82-539a-46f6-8308-6a4b08d718ae/YOGIN_p_TCGA_4_262_263_N_GenomeWideSNP_6_C02_1306118.nocnv_grch38.seg.v2.txt	b37e71a346b535cb29ba7cf4f1bc7a07	88638	validated
5745c12b-78b2-45bc-aa11-b47fb3f7cbb5	5745c12b-78b2-45bc-aa11-b47fb3f7cbb5/HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_F03_1438160.nocnv_grch38.seg.v2.txt	fea9decbaa61102b03b824c639a07097	10043	validated
586eb20e-5e54-4826-921d-13efcd26dc63	586eb20e-5e54-4826-921d-13efcd26dc63/TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_A02_1513240.nocnv_grch38.seg.v2.txt	87b948bfd681f3070581abf105512df0	85325	validated
58a6fda2-ce3f-4ae2-b201-6aaa5678b948	58a6fda2-ce3f-4ae2-b201-6aaa5678b948/MACON_p_TCGASNP_218_AML_PP_N_GenomeWideSNP_6_C05_1040040.nocnv_grch38.seg.v2.txt	ad3287f91c9f69271f99439d019f09ef	13937	validated
58af5733-dd2c-4b73-a117-86b86a8abac6	58af5733-dd2c-4b73-a117-86b86a8abac6/THREW_p_TCGAb_329_335_336_NSP_GenomeWideSNP_6_F10_1367044.nocnv_grch38.seg.v2.txt	34ef6297f9f185057efec8db806b8a68	4315	validated
594dc169-6dbd-4517-b435-0d9eb6c39008	594dc169-6dbd-4517-b435-0d9eb6c39008/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_D01_1464840.nocnv_grch38.seg.v2.txt	0f7c2f54f1ea57d981537ccb1c4a671e	11435	validated
59fc6c5b-6cda-4fd8-af61-00bc9edc5830	59fc6c5b-6cda-4fd8-af61-00bc9edc5830/PRION_p_TCGAb_410_11_12_13_NSP_GenomeWideSNP_6_C01_1486652.nocnv_grch38.seg.v2.txt	4593ba92619b7968e47532fdc8ebb673	17240	validated
5a77c69a-b4f0-4251-8512-fc250186eede	5a77c69a-b4f0-4251-8512-fc250186eede/VISTA_p_TCGAb_383_384_NSP_GenomeWideSNP_6_A01_1464948.nocnv_grch38.seg.v2.txt	f1ddd8cc6ca45f691510e07286d7de59	5152	validated
5ad28b6d-4b09-4459-a782-e7162ecdcc97	5ad28b6d-4b09-4459-a782-e7162ecdcc97/BREWS_p_TCGAb_382_383_NSP_GenomeWideSNP_6_H03_1465136.nocnv_grch38.seg.v2.txt	a84585fd133f469e74630f1b04c7e38a	11782	validated
5ae9cfcb-67d9-4d49-acd3-fb851ff33906	5ae9cfcb-67d9-4d49-acd3-fb851ff33906/MACON_p_TCGASNP_218_AML_PP_N_GenomeWideSNP_6_D06_1040092.nocnv_grch38.seg.v2.txt	226e9bd7797de3463bf42d4a6159579f	2929	validated
5bc3c6a1-690a-4057-a582-d7c42c7b36f4	5bc3c6a1-690a-4057-a582-d7c42c7b36f4/HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_G07_1438148.nocnv_grch38.seg.v2.txt	19d5def70720ca7348465534f5fbff0b	15892	validated
5c7e745e-7fd4-4fcc-ba11-a528dcee4261	5c7e745e-7fd4-4fcc-ba11-a528dcee4261/SNOWS_p_TCGA_Batch_309_310_NSP_GenomeWideSNP_6_E10_1362018.nocnv_grch38.seg.v2.txt	a40c54d10152fe6170b5a64c5ab717ec	3733	validated
5c937cf5-ecb3-4320-b688-bd1a3fe4a1e2	5c937cf5-ecb3-4320-b688-bd1a3fe4a1e2/HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_F05_1438282.nocnv_grch38.seg.v2.txt	1d6dd7fcf4bd99c07b77df28658ff04c	3888	validated
5c9eb625-5a4a-4c11-ab2b-a34ce37d7b6e	5c9eb625-5a4a-4c11-ab2b-a34ce37d7b6e/PRION_p_TCGAb_410_11_12_13_NSP_GenomeWideSNP_6_E10_1486634.nocnv_grch38.seg.v2.txt	04610ffff0ff2a18a3ddd1643342766b	206485	validated
5ce7d503-c716-4513-b0cf-b2b78f3a177e	5ce7d503-c716-4513-b0cf-b2b78f3a177e/SNOWS_p_TCGA_Batch_309_310_NSP_GenomeWideSNP_6_E03_1362006.nocnv_grch38.seg.v2.txt	0b575a5aef6b2c2b4e9d0705775e99b7	8847	validated
5cea9d1b-3efd-450a-b4f4-369cc8810bb1	5cea9d1b-3efd-450a-b4f4-369cc8810bb1/THREW_p_TCGAb_329_335_336_NSP_GenomeWideSNP_6_D10_1367066.nocnv_grch38.seg.v2.txt	fa3bf4e8c282e667103d0943b07fa509	7585	validated
5d9581a6-a2b9-442e-a9dd-d2ab5ce90dca	5d9581a6-a2b9-442e-a9dd-d2ab5ce90dca/HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_F11_1438224.nocnv_grch38.seg.v2.txt	171315b7f08b46037b42b4fb7badbdf5	5626	validated
5deddb53-6b4a-485a-94d4-3ec26c91d2f1	5deddb53-6b4a-485a-94d4-3ec26c91d2f1/HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_G04_1438188.nocnv_grch38.seg.v2.txt	9dbdc96bc832065b5f83ea4c4ac7e684	54414	validated
5e39c8a0-632f-42e7-bdae-e43e815d7e89	5e39c8a0-632f-42e7-bdae-e43e815d7e89/ENATE_p_TCGAb_394_395_396_NSP_GenomeWideSNP_6_G04_1474136.nocnv_grch38.seg.v2.txt	cc7b50767c7821947a2377a90e33a034	60411	validated
5ea6bc2c-df83-4c6b-b76a-35a32553a1ba	5ea6bc2c-df83-4c6b-b76a-35a32553a1ba/DLP_REDO_FROM_PRION_B11.nocnv_grch38.seg.v2.txt	756de6bc77d26b3d35f65cfe03831664	62194	validated
5fb627a5-204c-41f3-a981-6bf99f248626	5fb627a5-204c-41f3-a981-6bf99f248626/HONGS_p_TCGAb3_75_76_77_NSP_GenomeWideSNP_6_H02_1438278.nocnv_grch38.seg.v2.txt	1a9c4f1288317b964fb38e9c7ddab699	3439	validated
5fd9c13a-2f8e-4f8e-bc4d-c951b33b7f98	5fd9c13a-2f8e-4f8e-bc4d-c951b33b7f98/BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_C09_1344804.nocnv_grch38.seg.v2.txt	0bb170759b1182953f99fd37a6275567	5257	validated
6005eabc-896e-45e6-beac-45543a1fbbf7	6005eabc-896e-45e6-beac-45543a1fbbf7/SNOWS_p_TCGA_Batch_309_310_NSP_GenomeWideSNP_6_E01_1362136.nocnv_grch38.seg.v2.txt	8767003326086774c5bfaa672a727af5	26790	validated
6104ea4f-c74b-4cde-808a-b02b0ce69354	6104ea4f-c74b-4cde-808a-b02b0ce69354/PRION_p_TCGAb_410_11_12_13_NSP_GenomeWideSNP_6_F01_1486728.nocnv_grch38.seg.v2.txt	988ffc6c401e544c3a63f134ccf3ce9a	132098	validated
61887a93-d6ff-4fd0-9fee-25db0f5c735a	61887a93-d6ff-4fd0-9fee-25db0f5c735a/TAZZA_p_TCGAb3_62_63_64_65_NSP_GenomeWideSNP_6_B03_1387792.nocnv_grch38.seg.v2.txt	b036f40d536551f401622ef17424df29	40958	validated
619dea72-ba4d-41bd-9bae-9b6f7da5b576	619dea72-ba4d-41bd-9bae-9b6f7da5b576/ENATE_p_TCGAb_394_395_396_NSP_GenomeWideSNP_6_E10_1474174.nocnv_grch38.seg.v2.txt	c6c7dc89ac0c9c80076037eccc5c5dc5	50395	validated
